#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D361
#Date Time: 2023-05-05 13:44:38.142
#Sample rate: 1600Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 100 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 1.8 V
#Offset: 0 V
#Symmetry: 10 %
#Phase: 90 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 1.8 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 180 °

Time (s),Channel 1 (V)
4.430715049928674,0.001795044591696464
4.431340049928673,-0.003933522099733014
4.431965049928673,-0.002922598565951341
4.432590049928674,-0.002585624054689557
4.433215049928673,-0.002585624054689557
4.433840049928673,-0.002585624054689557
4.434465049928673,-0.002585624054689557
4.435090049928673,-0.002922598565950421
4.435715049928673,-0.002585624054689864
4.436340049928673,-0.002922598565950421
4.436965049928673,-0.002922598565950421
4.437590049928673,-0.002922598565950421
4.438215049928673,-0.003596547588472149
4.438840049928674,-0.008651165257383117
4.439465049928673,-0.00427049661099587
4.440090049928673,-0.004607471122254741
4.440715049928674,-0.00393352209973286
4.441340049928673,-0.003596547588472302
4.441965049928673,-0.003259573077211285
4.442590049928674,-0.003596547588471842
4.443215049928673,-0.003259573077211285
4.443840049928673,-0.003596547588471996
4.444465049928674,-0.003259573077211592
4.445090049928673,-0.003596547588472149
4.445715049928673,-0.002922598565951034
4.446340049928674,-0.002585624054684347
4.446965049928673,0.003142942636745129
4.447590049928673,-0.0005637769871210023
4.448215049928674,-0.003259573077210978
4.448840049928673,-0.002922598565950421
4.449465049928673,-0.002585624054689864
4.450090049928673,-0.002248649543428847
4.450715049928673,-0.002585624054689557
4.451340049928673,-0.002585624054689557
4.451965049928673,-0.002585624054689557
4.452590049928673,-0.002585624054689557
4.453215049928673,-0.002585624054689557
4.453840049928673,-0.002922598565950421
4.454465049928674,-0.003259573077212511
4.455090049928673,-0.00595536916729697
4.455715049928673,-0.006966292701080788
4.456340049928674,-0.003933522099733167
4.456965049928673,-0.004270496610993724
4.457590049928673,-0.003596547588472149
4.458215049928674,-0.003596547588472149
4.458840049928673,-0.003596547588472149
4.459465049928673,-0.003596547588472149
4.460090049928674,-0.003596547588471842
4.460715049928673,-0.003259573077211285
4.461340049928673,-0.003259573077211285
4.461965049928674,-0.003259573077210978
4.462590049928673,-0.002922598565950421
4.463215049928673,-0.001237726009647634
4.463840049928674,0.00347991714800017
4.464465049928673,-0.002922598565950421
4.465090049928673,-0.002922598565950421
4.465715049928673,-0.002922598565950421
4.466340049928673,-0.002585624054689557
4.466965049928673,-0.002585624054689557
4.467590049928673,-0.002585624054689557
4.468215049928673,-0.002585624054689557
4.468840049928673,-0.002585624054689557
4.469465049928673,-0.002922598565950421
4.470090049928674,-0.002585624054689711
4.470715049928673,-0.002922598565950268
4.471340049928673,-0.003259573077211285
4.471965049928674,-0.007640241723601291
4.472590049928673,-0.004944445633516831
4.473215049928673,-0.004607471122254741
4.473840049928674,-0.003933522099732707
4.474465049928673,-0.003596547588472149
4.475090049928673,-0.003259573077211438
4.475715049928674,-0.003596547588471842
4.476340049928673,-0.003259573077211285
4.476965049928673,-0.003259573077211285
4.477590049928674,-0.003596547588471842
4.478215049928673,-0.003259573077211285
4.478840049928673,-0.003259573077211285
4.479465049928674,-0.002922598565946437
4.480090049928673,0.00145807008044081
4.480715049928673,0.00145807008044081
4.481340049928673,-0.003596547588469851
4.481965049928673,-0.002922598565950421
4.482590049928673,-0.002585624054689864
4.483215049928673,-0.002585624054689557
4.483840049928673,-0.002585624054689557
4.484465049928673,-0.002585624054689557
4.485090049928673,-0.002585624054689557
4.485715049928674,-0.002585624054689557
4.486340049928673,-0.002585624054689557
4.486965049928673,-0.002585624054689557
4.487590049928674,-0.002922598565950881
4.488215049928673,-0.003933522099732554
4.488840049928673,-0.008314190746124245
4.489465049928674,-0.003596547588473068
4.490090049928673,-0.004607471122254741
4.490715049928673,-0.00393352209973286
4.491340049928674,-0.003596547588472149
4.491965049928673,-0.003596547588472149
4.492590049928673,-0.003933522099732707
4.493215049928674,-0.003596547588472149
4.493840049928673,-0.003596547588472149
4.494465049928673,-0.003259573077211592
4.495090049928674,-0.003596547588471536
4.495715049928673,-0.002922598565950421
4.496340049928673,-0.002922598565950421
4.496965049928673,0.003479917148003081
4.497590049928673,-0.0009007514983852378
4.498215049928673,-0.00325957307720914
4.498840049928673,-0.002922598565950421
4.499465049928673,0.0152740250421704
4.500090049928673,0.09041934105327472
4.500715049928673,0.07121179391143964
4.501340049928674,0.06211348210739187
4.501965049928673,0.0523412212808357
4.502590049928673,0.04391685849930967
4.503215049928674,0.0368403937628286
4.503840049928673,0.03043787804887802
4.504465049928673,0.02470931135744042
4.505090049928674,0.01763284662095891
4.505715049928673,0.01392612699709278
4.506340049928673,0.01358915248583114
4.506965049928674,0.01190427992952667
4.507590049928673,0.010893356395745
4.508215049928673,0.009882432861963327
4.508840049928674,0.008871509328178285
4.509465049928673,0.007186636771875496
4.510090049928673,0.002132019102967135
4.510715049928674,0.0007841210579187754
4.511340049928673,0.0004471465466582179
4.511965049928673,-0.0002268024758628971
4.512590049928673,-0.001237726009645642
4.513215049928673,-0.0005637769871243739
4.513840049928673,0.003479917148002316
4.514465049928673,-0.001911675032167829
4.515090049928673,-0.002248649543428694
4.515715049928673,-0.002248649543428694
4.516340049928673,-0.001911675032167829
4.516965049928674,-0.001911675032165991
4.517590049928673,0.002132019102960699
4.518215049928673,0.00583873872683204
4.518840049928674,0.007523611283136514
4.519465049928673,0.007860585794397072
4.520090049928673,0.008197560305658089
4.520715049928674,0.007860585794396918
4.521340049928673,0.00752361128313636
4.521965049928673,0.002805968125485644
4.522590049928674,0.00583873872683204
4.523215049928673,0.00583873872683204
4.523840049928673,0.006175713238092598
4.524465049928674,0.006849662260614633
4.525090049928673,0.006849662260614633
4.525715049928673,0.006175713238093517
4.526340049928674,0.00381689165926318
4.526965049928673,-0.00022680247586351
4.527590049928673,-0.0005637769871240674
4.528215049928673,-0.0005637769871243739
4.528840049928673,-0.0005637769871243739
4.529465049928673,-0.001237726009645489
4.530090049928673,0.001795044591701674
4.530715049928673,0.001458070080438664
4.531340049928673,-0.003259573077209141
4.531965049928673,-0.002248649543428694
4.532590049928674,-0.001911675032167983
4.533215049928673,-0.002248649543428541
4.533840049928673,-0.001574700520906966
4.534465049928674,0.004490840681789351
4.535090049928673,0.006175713238092138
4.535715049928673,0.007860585794397225
4.536340049928674,0.007860585794397532
4.536965049928673,0.008197560305658089
4.537590049928673,0.007523611283135747
4.538215049928674,0.006175713238089533
4.538840049928673,0.002468993614223401
4.539465049928673,0.00651268774935009
4.540090049928674,0.005838738726832654
4.540715049928673,0.006512687749353768
4.541340049928673,0.006849662260614326
4.541965049928674,0.006849662260613407
4.542590049928673,0.005501764215571176
4.543215049928673,0.0004471465466628147
4.543840049928673,-0.0005637769871239143
4.544465049928673,-0.0005637769871243739
4.545090049928673,-0.0009007514983849314
4.545715049928673,-0.001574700520906966
4.546340049928673,-0.002585624054686799
4.546965049928673,0.003479917148003235
4.547590049928673,-0.0005637769871243739
4.548215049928674,-0.002922598565950115
4.548840049928673,-0.002248649543429
4.549465049928673,-0.002248649543428694
4.550090049928674,-0.002248649543427468
4.550715049928673,0.0004471465466569916
4.551340049928673,0.005501764215571176
4.551965049928674,0.006849662260615552
4.552590049928673,0.007860585794397225
4.553215049928673,0.007860585794397225
4.553840049928674,0.007860585794396918
4.554465049928673,0.00752361128313636
4.555090049928673,0.004153866170530787
4.555715049928674,0.004153866170529866
4.556340049928673,0.006512687749353768
4.556965049928673,0.00617571323809321
4.557590049928674,0.006512687749353768
4.558215049928673,0.006512687749353768
4.558840049928673,0.006512687749353768
4.559465049928673,0.003142942636746661
4.560090049928673,-0.0005637769871243739
4.560715049928673,0.9641942487518517
4.561340049928673,1.759117120817107
4.561965049928673,1.759454095328367
4.562590049928673,1.759117120817107
4.563215049928673,1.76417173848602
4.563840049928674,1.76990030517745
4.564465049928673,1.759791069839633
4.565090049928673,1.759791069839629
4.565715049928674,1.760128044350889
4.566340049928673,1.759791069839629
4.566965049928673,1.759454095328368
4.567590049928674,1.753725528636931
4.568215049928673,1.751029732546846
4.568840049928673,1.750018809013064
4.569465049928674,1.750018809013063
4.570090049928673,1.749344859990542
4.570715049928673,1.749344859990542
4.571340049928674,1.749344859990535
4.571965049928673,1.741257471720281
4.572590049928673,1.747659987434232
4.573215049928674,1.748670910968021
4.573840049928673,1.749681834501803
4.574465049928673,1.750355783524324
4.575090049928673,1.751029732546846
4.575715049928673,1.752040656080629
4.576340049928673,1.757095273749537
4.576965049928673,1.758443171794585
4.577590049928673,1.758780146305846
4.578215049928673,1.758780146305846
4.578840049928673,1.76012804435089
4.579465049928674,1.761138967884676
4.580090049928673,1.769226356154929
4.580715049928673,1.766867534576107
4.581340049928674,1.758780146305847
4.581965049928673,1.760128044350889
4.582590049928673,1.76046501886215
4.583215049928674,1.760128044350888
4.583840049928673,1.758780146305846
4.584465049928673,1.751703681569367
4.585090049928674,1.750692758035584
4.585715049928673,1.749681834501803
4.586340049928673,1.750018809013063
4.586965049928674,1.749007885479281
4.587590049928673,1.749344859990542
4.588215049928673,1.746649063900457
4.588840049928674,1.74226839525407
4.589465049928673,1.749681834501803
4.590090049928673,1.749007885479282
4.590715049928673,1.750018809013063
4.591340049928673,1.750355783524324
4.591965049928673,1.751029732546846
4.592590049928673,1.753388554125672
4.593215049928673,1.758106197283325
4.593840049928673,1.758443171794585
4.594465049928673,1.758443171794585
4.595090049928674,1.759117120817107
4.595715049928673,1.76046501886215
4.596340049928673,1.761812916907194
4.596965049928674,1.770911228711234
4.597590049928673,1.763160814952241
4.598215049928673,1.759117120817107
4.598840049928674,1.76012804435089
4.599465049928673,1.76012804435089
4.600090049928673,1.759791069839627
4.600715049928674,1.756421324727015
4.601340049928673,1.751366707058107
4.601965049928673,1.750018809013065
4.602590049928674,1.749681834501803
4.603215049928673,1.749681834501803
4.603840049928673,1.749007885479282
4.604465049928674,1.749344859990537
4.605090049928673,1.743616293299107
4.605715049928673,1.745975114877931
4.606340049928673,1.748670910968019
4.606965049928673,1.749344859990542
4.607590049928673,1.750018809013063
4.608215049928673,1.750692758035585
4.608840049928673,1.751366707058109
4.609465049928673,1.755073426681975
4.610090049928673,1.758106197283324
4.610715049928674,1.758780146305846
4.611340049928673,1.758443171794585
4.611965049928673,1.759454095328368
4.612590049928674,1.760465018862153
4.613215049928673,1.765519636531061
4.613840049928673,1.769900305177454
4.614465049928674,1.759454095328368
4.615090049928673,1.759791069839629
4.615715049928673,1.76012804435089
4.616340049928674,1.760128044350889
4.616965049928673,1.759454095328368
4.617590049928673,1.754062503148199
4.618215049928674,1.751366707058106
4.618840049928673,1.750018809013064
4.619465049928673,1.749681834501803
4.620090049928674,1.749344859990542
4.620715049928673,1.749007885479281
4.621340049928673,1.749007885479281
4.621965049928673,1.741257471720285
4.622590049928673,1.747996961945498
4.623215049928673,1.748333936456759
4.623840049928673,1.749681834501803
4.624465049928673,1.750355783524325
4.625090049928673,1.751029732546846
4.625715049928673,1.752040656080629
4.626340049928674,1.756758299238282
4.626965049928673,1.758443171794585
4.627590049928673,1.758780146305846
4.628215049928674,1.758780146305847
4.628840049928673,1.760128044350889
4.629465049928673,1.761138967884672
4.630090049928674,1.76922635615493
4.630715049928673,1.766530560064846
4.631340049928673,1.758780146305847
4.631965049928674,1.76012804435089
4.632590049928673,1.76012804435089
4.633215049928673,1.759791069839629
4.633840049928674,1.75878014630584
4.634465049928673,1.752040656080629
4.635090049928673,1.750692758035587
4.635715049928674,1.749681834501803
4.636340049928673,1.750018809013064
4.636965049928673,1.749007885479282
4.637590049928673,1.749344859990542
4.638215049928673,1.746649063900455
4.638840049928673,1.742268395254068
4.639465049928673,1.749007885479281
4.640090049928673,1.748670910968021
4.640715049928673,1.749681834501802
4.641340049928673,1.750692758035585
4.641965049928674,1.751029732546847
4.642590049928673,1.75305157961441
4.643215049928673,1.757769222772063
4.643840049928674,1.758443171794585
4.644465049928673,1.758443171794585
4.645090049928673,1.759454095328368
4.645715049928674,1.760801993373412
4.646340049928673,1.762149891418455
4.646965049928673,1.771248203222494
4.647590049928674,1.762823840440973
4.648215049928673,1.759454095328368
4.648840049928673,1.760128044350889
4.649465049928674,1.760128044350889
4.650090049928673,1.759791069839629
4.650715049928673,1.756421324727023
4.651340049928674,1.751366707058106
4.651965049928673,1.750355783524324
4.652590049928673,1.750018809013064
4.653215049928673,1.749681834501803
4.653840049928673,1.749007885479281
4.654465049928673,1.749344859990542
4.655090049928673,1.743279318787846
4.655715049928673,1.745638140366674
4.656340049928673,1.749007885479279
4.656965049928673,1.749007885479281
4.657590049928674,1.750018809013064
4.658215049928673,1.751029732546846
4.658840049928673,1.751366707058107
4.659465049928674,1.755073426681978
4.660090049928673,1.758106197283323
4.660715049928673,1.083483225739075
4.661340049928674,0.753248204703427
4.661965049928673,0.7519003066583848
4.662590049928673,0.7525742556809077
4.663215049928674,0.7552700517709962
4.663840049928673,0.7583028223723411
4.664465049928673,0.7525742556809117
4.665090049928674,0.7529112301921677
4.665715049928673,0.7532482047034282
4.666340049928673,0.7532482047034282
4.666965049928674,0.7535851792146939
4.667590049928673,0.758976771394863
4.668215049928673,0.7623465165074684
4.668840049928673,0.7636944145525143
4.669465049928673,0.763694414552515
4.670090049928673,0.763694414552515
4.670715049928673,0.7633574400412542
4.671340049928673,0.7633574400412517
4.671965049928673,0.7579658478610828
4.672590049928673,0.7616725674849498
4.673215049928674,0.7616725674849499
4.673840049928673,0.7620095419962106
4.674465049928673,0.7623465165074715
4.675090049928674,0.7623465165074711
4.675715049928673,0.7613355929736894
4.676340049928673,0.7566179498160369
4.676965049928674,0.7545961027484717
4.677590049928673,0.7545961027484717
4.678215049928673,0.7545961027484712
4.678840049928674,0.7535851792146882
4.679465049928673,0.7525742556809065
4.680090049928673,0.7572918988385543
4.680715049928674,0.7562809753047723
4.681340049928673,0.7522372811696456
4.681965049928673,0.7529112301921667
4.682590049928674,0.7532482047034282
4.683215049928673,0.7532482047034282
4.683840049928673,0.7539221537259493
4.684465049928673,0.7609986184624249
4.685090049928673,0.7626834910187325
4.685715049928673,0.7636944145525141
4.686340049928673,0.763694414552515
4.686965049928673,0.7636944145525149
4.687590049928673,0.7633574400412543
4.688215049928673,0.7613355929736889
4.688840049928674,0.758302822372343
4.689465049928673,0.7623465165074697
4.690090049928673,0.7613355929736889
4.690715049928674,0.7623465165074715
4.691340049928673,0.7623465165074715
4.691965049928673,0.7623465165074715
4.692590049928674,0.7603246694399018
4.693215049928673,0.7552700517709934
4.693840049928673,0.7545961027484717
4.694465049928674,0.7545961027484713
4.695090049928673,0.7542591282372109
4.695715049928673,0.7532482047034291
4.696340049928674,0.7529112301921725
4.696965049928673,0.7586397968836021
4.697590049928673,0.7542591282372149
4.698215049928674,0.7522372811696465
4.698840049928673,0.7532482047034282
4.699465049928673,0.7532482047034282
4.700090049928673,0.7532482047034282
4.700715049928673,0.7566179498160369
4.701340049928673,0.7616725674849453
4.701965049928673,0.7633574400412542
4.702590049928673,0.763694414552515
4.703215049928673,0.763694414552515
4.703840049928673,0.763694414552515
4.704465049928674,0.7633574400412523
4.705090049928673,0.7593137459061257
4.705715049928673,0.7606616439511672
4.706340049928674,0.7616725674849498
4.706965049928673,0.7616725674849498
4.707590049928673,0.7623465165074715
4.708215049928674,0.7623465165074709
4.708840049928673,0.7616725674849498
4.709465049928673,0.7583028223723395
4.710090049928674,0.7545961027484717
4.710715049928673,0.7545961027484717
4.711340049928673,0.7545961027484717
4.711965049928674,0.7539221537259491
4.712590049928673,0.7529112301921673
4.713215049928673,0.7552700517709913
4.713840049928674,0.7583028223723359
4.714465049928673,0.7525742556809065
4.715090049928673,0.7532482047034276
4.715715049928673,0.7532482047034282
4.716340049928673,0.7532482047034282
4.716965049928673,0.7535851792146887
4.717590049928673,0.7596507204173847
4.718215049928673,0.7626834910187329
4.718840049928673,0.7636944145525145
4.719465049928673,0.763694414552515
4.720090049928674,0.7640313890637758
4.720715049928673,0.7636944145525151
4.721340049928673,0.7633574400412542
4.721965049928674,0.7583028223723427
4.722590049928673,0.7616725674849483
4.723215049928673,0.7613355929736889
4.723840049928674,0.7623465165074715
4.724465049928673,0.7623465165074715
4.725090049928673,0.7623465165074711
4.725715049928674,0.7613355929736844
4.726340049928673,0.756280975304776
4.726965049928673,0.7545961027484732
4.727590049928674,0.7545961027484717
4.728215049928673,0.7545961027484717
4.728840049928673,0.7539221537259506
4.729465049928674,0.7532482047034319
4.730090049928673,0.7572918988385586
4.730715049928673,0.7562809753047769
4.731340049928673,0.7522372811696475
4.731965049928673,0.7529112301921673
4.732590049928673,0.7532482047034279
4.733215049928673,0.7532482047034282
4.733840049928673,0.7545961027484749
4.734465049928673,0.7616725674849466
4.735090049928673,0.7633574400412542
4.735715049928674,0.763694414552515
4.736340049928673,0.763694414552515
4.736965049928673,0.7640313890637759
4.737590049928674,0.7633574400412535
4.738215049928673,0.7620095419962114
4.738840049928673,0.7586397968836021
4.739465049928674,0.7623465165074709
4.740090049928673,0.7616725674849498
4.740715049928673,0.7620095419962108
4.741340049928674,0.7623465165074712
4.741965049928673,0.7620095419962107
4.742590049928673,0.7599876949286474
4.743215049928674,0.7549330772597322
4.743840049928673,0.7545961027484717
4.744465049928673,0.7545961027484717
4.745090049928674,0.7542591282372096
4.745715049928673,0.7529112301921673
4.746340049928673,0.7532482047034279
4.746965049928673,0.7589767713948604
4.747590049928673,0.75392215372595
4.748215049928673,0.7525742556809077
4.748840049928673,0.7529112301921673
4.749465049928673,0.7532482047034282
4.750090049928673,0.7532482047034282
4.750715049928673,0.7572918988385586
4.751340049928674,0.7620095419962115
4.751965049928673,0.7636944145525142
4.752590049928673,0.763694414552515
4.753215049928674,0.7640313890637758
4.753840049928673,0.7636944145525151
4.754465049928673,0.7633574400412542
4.755090049928674,0.7596507204173856
4.755715049928673,0.7606616439511672
4.756340049928673,0.7616725674849499
4.756965049928674,0.7620095419962111
4.757590049928673,0.7623465165074715
4.758215049928673,0.7623465165074715
4.758840049928674,0.7620095419962076
4.759465049928673,0.7586397968836021
4.760090049928673,0.7549330772597359
4.760715049928674,0.7545961027484717
4.761340049928673,0.7545961027484717
4.761965049928673,0.7539221537259506
4.762590049928673,0.7529112301921678
4.763215049928673,0.7556070262822543
4.763840049928673,0.7579658478610782
4.764465049928673,0.7522372811696456
4.765090049928673,0.7529112301921673
4.765715049928673,0.7529112301921673
4.766340049928673,0.7532482047034282
4.766965049928674,0.7535851792146918
4.767590049928673,0.7596507204173819
4.768215049928673,0.7620095419962107
4.768840049928674,0.763694414552515
4.769465049928673,0.763694414552515
4.770090049928673,0.763694414552515
4.770715049928674,0.7633574400412538
4.771340049928673,0.7630204655299933
4.771965049928673,0.7579658478610822
4.772590049928674,0.7620095419962101
4.773215049928673,0.7613355929736889
4.773840049928673,0.7620095419962101
4.774465049928674,0.7623465165074715
4.775090049928673,0.7623465165074715
4.775715049928673,0.7613355929736898
4.776340049928674,0.7559440007935139
4.776965049928673,0.7545961027484717
4.777590049928673,0.7545961027484717
4.778215049928673,0.7545961027484717
4.778840049928673,0.7529112301921673
4.779465049928673,0.7525742556809069
4.780090049928673,0.7576288733498194
4.780715049928673,0.7559440007935134
4.781340049928673,0.7522372811696473
4.781965049928673,0.7532482047034282
4.782590049928674,0.7532482047034282
4.783215049928673,0.7532482047034282
4.783840049928673,0.7542591282372109
4.784465049928674,0.7613355929736897
4.785090049928673,0.7630204655299925
4.785715049928673,0.763694414552515
4.786340049928674,0.7636944145525153
4.786965049928673,0.7640313890637759
4.787590049928673,0.7633574400412531
4.788215049928674,0.760998618462426
4.788840049928673,0.7586397968836021
4.789465049928673,0.7623465165074682
4.790090049928674,0.7616725674849505
4.790715049928673,0.7623465165074715
4.791340049928673,0.7623465165074715
4.791965049928674,0.76234651650747
4.792590049928673,0.7606616439511672
4.793215049928673,0.7552700517709983
4.793840049928673,0.754596102748472
4.794465049928673,0.7545961027484717
4.795090049928673,0.7545961027484717
4.795715049928673,0.75392215372595
4.796340049928673,0.7539221537259521
4.796965049928673,0.7586397968835999
4.797590049928673,0.75392215372595
4.798215049928674,0.7525742556809069
4.798840049928673,0.7532482047034279
4.799465049928673,0.7532482047034282
4.800090049928674,0.7532482047034299
4.800715049928673,0.7569549243272961
4.801340049928673,0.7613355929736889
4.801965049928674,0.7633574400412545
4.802590049928673,0.763694414552515
4.803215049928673,0.763694414552515
4.803840049928674,0.7636944145525146
4.804465049928673,0.7633574400412542
4.805090049928673,0.758976771394867
4.805715049928674,0.7606616439511681
4.806340049928673,0.7616725674849498
4.806965049928673,0.7616725674849498
4.807590049928674,0.7623465165074715
4.808215049928673,0.7623465165074715
4.808840049928673,0.7616725674849505
4.809465049928673,0.7586397968836034
4.810090049928673,0.7549330772597326
4.810715049928673,0.754596102748472
4.811340049928673,0.7549330772597326
4.811965049928673,0.7542591282372104
4.812590049928673,0.7532482047034287
4.813215049928673,0.7559440007935151
4.813840049928674,0.757628873349817
4.814465049928673,0.7522372811696481
4.815090049928673,0.7529112301921673
4.815715049928674,0.7532482047034282
4.816340049928673,0.7532482047034282
4.816965049928673,0.7532482047034282
4.817590049928674,0.7596507204173871
4.818215049928673,0.7623465165074715
4.818840049928673,0.763694414552515
4.819465049928674,0.763694414552515
4.820090049928673,0.763694414552515
4.820715049928673,0.7633574400412545
4.821340049928674,0.7630204655299884
4.821965049928673,0.7576288733498194
4.822590049928673,0.7616725674849462
4.823215049928674,0.7613355929736896
4.823840049928673,0.7620095419962107
4.824465049928673,0.7623465165074712
4.825090049928673,0.7623465165074715
4.825715049928673,0.7613355929736889
4.826340049928673,0.7569549243273017
4.826965049928673,0.7545961027484717
4.827590049928673,0.7545961027484717
4.828215049928673,0.7545961027484717
4.828840049928673,0.75392215372595
4.829465049928674,0.7529112301921697
4.830090049928673,0.757965847861078
4.830715049928673,0.7556070262822543
4.831340049928674,0.7519003066583853
4.831965049928673,0.7529112301921669
4.832590049928673,0.7532482047034282
4.833215049928674,0.7532482047034291
4.833840049928673,0.7542591282372109
4.834465049928673,0.7613355929736897
4.835090049928674,0.7630204655299939
4.835715049928673,0.763694414552515
4.836340049928673,0.763694414552515
